-0.001700;0.007380;3.019510;-0.000520;0.000010;-0.474840
-0.001740;0.007390;3.019620;-0.000380;0.000030;-0.469740
-0.001780;0.007400;3.019740;-0.000570;0.000040;-0.474850
-0.001800;0.007410;3.019840;-0.000900;0.000030;-0.477410
-0.001820;0.007420;3.019890;-0.001210;-0.000120;-0.479980
-0.001830;0.007430;3.019900;-0.001220;-0.000110;-0.479980
-0.001840;0.007440;3.019870;-0.001200;-0.000110;-0.472320
-0.001850;0.007450;3.019820;-0.001380;0.000180;-0.472300
-0.001860;0.007440;3.019750;-0.001540;0.000320;-0.472300
-0.001850;0.007440;3.019660;-0.001820;0.000430;-0.467170
-0.001840;0.007430;3.019560;-0.002130;0.000550;-0.469730
-0.001820;0.007420;3.019440;-0.002280;0.000540;-0.474840
-0.001810;0.007400;3.019320;-0.002120;0.000680;-0.472270
-0.001810;0.007380;3.019200;-0.001630;0.000970;-0.459470
-0.001820;0.007340;3.019090;-0.001150;0.001260;-0.444120
-0.001850;0.007320;3.018990;-0.000650;0.001120;-0.431340
-0.001880;0.007300;3.018880;-0.000760;0.000810;-0.421140
-0.001890;0.007290;3.018770;-0.001030;0.000630;-0.416040
-0.001900;0.007270;3.018650;-0.001180;0.000750;-0.410920
-0.001910;0.007260;3.018540;-0.001030;0.000760;-0.410920
-0.001920;0.007230;3.018420;-0.001200;0.000890;-0.413470
-0.001940;0.007220;3.018310;-0.001020;0.000740;-0.408370
-0.001950;0.007220;3.018200;-0.001150;0.000290;-0.408400
-0.001950;0.007220;3.018090;-0.001330;0.000140;-0.416070
-0.001950;0.007220;3.017970;-0.001540;0.000430;-0.428830
-0.001940;0.007200;3.017850;-0.001700;0.000570;-0.431380
-0.001940;0.007190;3.017740;-0.001700;0.000700;-0.431370
-0.001940;0.007160;3.017630;-0.001580;0.001000;-0.436460
-0.001940;0.007130;3.017530;-0.001460;0.001290;-0.441550
-0.001940;0.007090;3.017430;-0.001490;0.001420;-0.449210
-0.001950;0.007070;3.017330;-0.001490;0.000980;-0.459450
-0.001950;0.007060;3.017230;-0.001620;0.000520;-0.462040
-0.001940;0.007060;3.017130;-0.001740;0.000210;-0.459500
-0.001920;0.007070;3.017020;-0.002020;0.000040;-0.456960
-0.001910;0.007070;3.016910;-0.002170;0.000030;-0.456960
-0.001890;0.007070;3.016810;-0.002160;0.000170;-0.456960
-0.001870;0.007060;3.016710;-0.002060;0.000480;-0.467160
-0.001860;0.007050;3.016610;-0.001920;0.000780;-0.469690
-0.001870;0.007020;3.016520;-0.001590;0.000930;-0.462010
-0.001870;0.007010;3.016430;-0.001390;0.000630;-0.454360
-0.001870;0.007020;3.016340;-0.001480;0.000160;-0.444170
-0.001860;0.007030;3.016240;-0.001910;-0.000170;-0.441630
-0.001840;0.007040;3.016140;-0.002060;-0.000320;-0.444200
-0.001820;0.007060;3.016040;-0.002190;-0.000320;-0.441640
-0.001800;0.007070;3.015930;-0.002180;-0.000180;-0.436520
-0.001780;0.007080;3.015840;-0.002010;-0.000170;-0.433970
-0.001770;0.007090;3.015740;-0.001840;-0.000150;-0.431410
-0.001760;0.007090;3.015650;-0.001840;0.000140;-0.428840
-0.001740;0.007070;3.015560;-0.002010;0.000570;-0.428820
-0.001730;0.007050;3.015480;-0.001850;0.000720;-0.428800
-0.001730;0.007030;3.015400;-0.001560;0.000880;-0.433900
-0.001740;0.007010;3.015330;-0.001440;0.001030;-0.441560
-0.001730;0.006980;3.015250;-0.001600;0.001010;-0.444110
-0.001730;0.006970;3.015180;-0.001710;0.000530;-0.441580
-0.001720;0.006960;3.015100;-0.001840;0.000220;-0.441600
-0.001700;0.006960;3.015020;-0.001870;0.000370;-0.451810
-0.001710;0.006940;3.014960;-0.001490;0.000560;-0.472240
-0.001720;0.006930;3.014890;-0.001410;0.000580;-0.492680
-0.001710;0.006930;3.014830;-0.001710;0.000410;-0.495240
-0.001700;0.006930;3.014760;-0.001920;-0.000080;-0.477390
-0.001680;0.006950;3.014680;-0.002180;-0.000250;-0.467190
-0.001660;0.006960;3.014600;-0.002000;-0.000390;-0.464630
-0.001660;0.006990;3.014540;-0.001680;-0.000660;-0.467200
-0.001660;0.007020;3.014470;-0.001540;-0.000780;-0.472320
-0.001650;0.007040;3.014410;-0.001720;-0.000770;-0.477440
-0.001650;0.007060;3.014340;-0.001750;-0.000450;-0.479970
-0.001640;0.007060;3.014280;-0.001770;0.000150;-0.474830
-0.001640;0.007050;3.014230;-0.001760;0.000590;-0.464580
-0.001640;0.007020;3.014160;-0.001590;0.001030;-0.454330
-0.001650;0.006990;3.014080;-0.001420;0.001170;-0.449210
-0.001660;0.006970;3.013990;-0.001210;0.000860;-0.439000
-0.001660;0.006960;3.013900;-0.001170;0.000690;-0.431340
-0.001680;0.006940;3.013800;-0.001010;0.000690;-0.428790
-0.001690;0.006930;3.013700;-0.001150;0.000520;-0.426240
-0.001690;0.006910;3.013590;-0.001330;0.000810;-0.428780
-0.001690;0.006890;3.013480;-0.001330;0.000800;-0.428780
-0.001700;0.006870;3.013380;-0.001160;0.000790;-0.423670
-0.001710;0.006860;3.013270;-0.001140;0.000630;-0.421120
-0.001710;0.006850;3.013160;-0.001430;0.000600;-0.416010
-0.001700;0.006840;3.013050;-0.001570;0.000430;-0.416020
-0.001690;0.006830;3.012930;-0.001900;0.000410;-0.423700
-0.001660;0.006820;3.012800;-0.002200;0.000380;-0.423700
-0.001630;0.006810;3.012680;-0.002320;0.000650;-0.413460
-0.001610;0.006790;3.012560;-0.002140;0.000640;-0.410900
-0.001580;0.006780;3.012440;-0.002260;0.000470;-0.408360
-0.001550;0.006770;3.012320;-0.002550;0.000290;-0.413480
-0.001510;0.006780;3.012190;-0.002710;-0.000030;-0.426270
-0.001470;0.006780;3.012070;-0.002550;-0.000020;-0.431380
-0.001450;0.006780;3.011960;-0.002210;-0.000010;-0.426260
-0.001430;0.006780;3.011850;-0.001900;0.000170;-0.428810
-0.001430;0.006780;3.011760;-0.001590;0.000190;-0.433910
-0.001430;0.006770;3.011670;-0.001420;0.000200;-0.431360
-0.001430;0.006770;3.011580;-0.001410;0.000190;-0.428800
-0.001430;0.006770;3.011490;-0.001270;0.000200;-0.433910
-0.001430;0.006770;3.011400;-0.001420;-0.000110;-0.433930
-0.001430;0.006790;3.011320;-0.001400;-0.000420;-0.433940
-0.001430;0.006810;3.011230;-0.001380;-0.000710;-0.431410
-0.001430;0.006840;3.011150;-0.001520;-0.000860;-0.428870
-0.001430;0.006860;3.011070;-0.001230;-0.000670;-0.431410
-0.001440;0.006870;3.011000;-0.001140;-0.000180;-0.439050
-0.001450;0.006880;3.010960;-0.001180;-0.000010;-0.446700
-0.001450;0.006880;3.010960;-0.001180;0.000140;-0.444140
-0.001480;0.006880;3.010980;-0.000700;0.000170;-0.439030
-0.001500;0.006870;3.011020;-0.000560;0.000340;-0.439020
-0.001530;0.006860;3.011070;-0.000600;0.000340;-0.444130
-0.001560;0.006850;3.011140;-0.000480;0.000660;-0.446660
-0.001590;0.006820;3.011220;-0.000380;0.001130;-0.449190
-0.001620;0.006790;3.011310;-0.000570;0.001260;-0.451740
-0.001650;0.006760;3.011390;-0.000580;0.001250;-0.451740
-0.001680;0.006730;3.011490;-0.000440;0.001250;-0.454300
-0.001730;0.006710;3.011590;0.000010;0.001120;-0.456850
-0.001780;0.006690;3.011700;0.000350;0.000670;-0.449200
-0.001830;0.006690;3.011800;0.000230;0.000340;-0.433890
-0.001860;0.006700;3.011900;-0.000240;0.000160;-0.428790
-0.001890;0.006700;3.011990;-0.000570;0.000140;-0.428800
-0.001910;0.006700;3.012080;-0.000580;0.000150;-0.426250
-0.001930;0.006700;3.012170;-0.000760;0.000440;-0.423680
-0.001950;0.006680;3.012250;-0.000790;0.000750;-0.423660
-0.001980;0.006670;3.012350;-0.000480;0.000910;-0.418540
-0.002010;0.006650;3.012440;-0.000320;0.000910;-0.413430
-0.002040;0.006630;3.012530;-0.000340;0.001050;-0.410860
-0.002060;0.006600;3.012620;-0.000480;0.001020;-0.403200
-0.002090;0.006590;3.012700;-0.000450;0.000850;-0.392980
-0.002110;0.006570;3.012790;-0.000470;0.000990;-0.392970
-0.002130;0.006550;3.012870;-0.000660;0.000980;-0.398090
-0.002140;0.006530;3.012950;-0.000840;0.000820;-0.408320
-0.002150;0.006520;3.013020;-0.001030;0.000810;-0.418540
-0.002160;0.006490;3.013090;-0.001230;0.000950;-0.428760
-0.002160;0.006470;3.013150;-0.001250;0.001090;-0.433860
-0.002160;0.006450;3.013220;-0.001230;0.000930;-0.431320
-0.002170;0.006430;3.013280;-0.001220;0.000910;-0.428760
-0.002180;0.006410;3.013350;-0.001060;0.001060;-0.423640
-0.002190;0.006390;3.013410;-0.000900;0.001050;-0.421080
-0.002210;0.006370;3.013470;-0.000740;0.000750;-0.423650
-0.002230;0.006370;3.013540;-0.000420;0.000470;-0.423660
-0.002260;0.006370;3.013600;-0.000260;0.000180;-0.423670
-0.002300;0.006380;3.013660;-0.000290;0.000190;-0.426220
-0.002320;0.006370;3.013720;-0.000490;0.000490;-0.426210
-0.002330;0.006360;3.013770;-0.000990;0.000760;-0.428770
-0.002330;0.006350;3.013810;-0.001300;0.000730;-0.431320
-0.002330;0.006340;3.013850;-0.001280;0.000420;-0.428790
-0.002340;0.006350;3.013880;-0.001110;0.000280;-0.426230
-0.002340;0.006350;3.013920;-0.001260;0.000270;-0.426240
-0.002330;0.006340;3.013950;-0.001600;0.000410;-0.433900
-0.002320;0.006340;3.013970;-0.001760;0.000400;-0.436460
-0.002300;0.006340;3.013990;-0.001750;0.000390;-0.436460
-0.002290;0.006340;3.014020;-0.001740;0.000240;-0.439020
-0.002270;0.006340;3.014030;-0.002060;0.000230;-0.444140
-0.002250;0.006340;3.014050;-0.002210;0.000370;-0.446680
-0.002220;0.006330;3.014060;-0.002340;0.000490;-0.441570
-0.002190;0.006320;3.014070;-0.002320;0.000770;-0.433880
-0.002160;0.006300;3.014080;-0.002300;0.000910;-0.433880
-0.002120;0.006280;3.014090;-0.002600;0.000730;-0.441560
-0.002090;0.006280;3.014090;-0.002420;0.000280;-0.449240
-0.002070;0.006280;3.014110;-0.002110;0.000160;-0.456910
-0.002060;0.006280;3.014120;-0.001950;0.000170;-0.459460
-0.002040;0.006290;3.014130;-0.001940;0.000020;-0.459460
-0.002030;0.006300;3.014150;-0.001740;-0.000130;-0.451810
-0.002030;0.006300;3.014170;-0.001450;0.000190;-0.451790
-0.002030;0.006300;3.014190;-0.001330;0.000360;-0.459440
-0.002040;0.006310;3.014210;-0.001170;-0.000070;-0.464580
-0.002050;0.006330;3.014240;-0.001150;-0.000510;-0.464600
-0.002050;0.006350;3.014260;-0.001180;-0.000340;-0.469700
-0.002060;0.006370;3.014290;-0.001370;-0.000180;-0.474810
-0.002050;0.006380;3.014310;-0.001710;-0.000040;-0.479910
-0.002040;0.006390;3.014330;-0.001870;-0.000180;-0.487590
-0.002020;0.006410;3.014360;-0.002020;-0.000340;-0.490150
-0.002000;0.006430;3.014390;-0.002160;-0.000340;-0.487600
-0.001980;0.006450;3.014410;-0.002130;-0.000490;-0.482500
-0.001950;0.006470;3.014440;-0.002280;-0.000340;-0.482500
-0.001930;0.006480;3.014470;-0.002310;-0.000030;-0.487590
-0.001900;0.006480;3.014490;-0.002450;0.000110;-0.485030
-0.001870;0.006480;3.014520;-0.002550;0.000080;-0.474800
-0.001830;0.006490;3.014540;-0.002660;0.000060;-0.467150
-0.001810;0.006490;3.014570;-0.002310;0.000070;-0.462030
-0.001780;0.006500;3.014600;-0.002120;0.000080;-0.454360
-0.001770;0.006490;3.014630;-0.001950;0.000230;-0.449240
-0.001760;0.006490;3.014670;-0.001780;0.000230;-0.446680
-0.001740;0.006510;3.014700;-0.001890;-0.000230;-0.444150
-0.001720;0.006530;3.014730;-0.001980;-0.000540;-0.433950
-0.001700;0.006550;3.014760;-0.001970;-0.000530;-0.431400
-0.001680;0.006570;3.014790;-0.001950;-0.000670;-0.431400
-0.001660;0.006600;3.014810;-0.002090;-0.000670;-0.428850
-0.001630;0.006610;3.014830;-0.002250;-0.000230;-0.426260
-0.001600;0.006610;3.014850;-0.002380;0.000060;-0.418590
-0.001580;0.006610;3.014870;-0.002200;0.000060;-0.416030
-0.001560;0.006610;3.014890;-0.001890;-0.000070;-0.421140
-0.001560;0.006620;3.014930;-0.001440;-0.000030;-0.426250
-0.001560;0.006630;3.014970;-0.001270;-0.000170;-0.423700
-0.001570;0.006650;3.015010;-0.000950;-0.000580;-0.426280
-0.001580;0.006680;3.015050;-0.000810;-0.000700;-0.428850
-0.001600;0.006710;3.015090;-0.000860;-0.000820;-0.439070
-0.001600;0.006750;3.015120;-0.001180;-0.001120;-0.444200
-0.001610;0.006800;3.015150;-0.001350;-0.001390;-0.449340
-0.001610;0.006850;3.015180;-0.001380;-0.001360;-0.457010
-0.001620;0.006880;3.015220;-0.001120;-0.001150;-0.462100
-0.001630;0.006910;3.015220;-0.001020;-0.000820;-0.467190
-0.001650;0.006940;3.015200;-0.000890;-0.000780;-0.469750
-0.001670;0.006980;3.015160;-0.000890;-0.001060;-0.467220
-0.001690;0.007030;3.015100;-0.000850;-0.001190;-0.454450
-0.001710;0.007060;3.015030;-0.000720;-0.000860;-0.449330
-0.001730;0.007080;3.014960;-0.000810;-0.000380;-0.459520
-0.001750;0.007100;3.014870;-0.001020;-0.000360;-0.472300
-0.001750;0.007120;3.014770;-0.001490;-0.000380;-0.472310
-0.001750;0.007140;3.014660;-0.001620;-0.000540;-0.464660
-0.001750;0.007160;3.014550;-0.001480;-0.000510;-0.467200
-0.001760;0.007180;3.014440;-0.001330;-0.000490;-0.467200
-0.001770;0.007210;3.014340;-0.001000;-0.000460;-0.456990
-0.001790;0.007220;3.014240;-0.000830;-0.000290;-0.444200
-0.001810;0.007220;3.014140;-0.001010;0.000450;-0.436480
-0.001820;0.007200;3.014030;-0.001350;0.000870;-0.436460
-0.001820;0.007170;3.013930;-0.001530;0.001150;-0.439000
-0.001820;0.007130;3.013820;-0.001680;0.001270;-0.439000
-0.001800;0.007100;3.013710;-0.001990;0.001380;-0.438990
-0.001780;0.007060;3.013590;-0.002290;0.001340;-0.441550
-0.001750;0.007030;3.013470;-0.002560;0.001140;-0.439000
-0.001720;0.007000;3.013350;-0.002670;0.001100;-0.433900
-0.001700;0.006980;3.013240;-0.002170;0.000810;-0.436470
-0.001690;0.006970;3.013130;-0.001850;0.000520;-0.444140
-0.001680;0.006960;3.013030;-0.001710;0.000380;-0.451810
-0.001680;0.006950;3.012940;-0.001710;0.000370;-0.454370
-0.001670;0.006960;3.012840;-0.001690;-0.000080;-0.456940
-0.001670;0.006980;3.012750;-0.001540;-0.000360;-0.464620
-0.001670;0.006990;3.012660;-0.001410;-0.000340;-0.469740
-0.001670;0.007010;3.012560;-0.001720;-0.000200;-0.464630
-0.001660;0.007020;3.012470;-0.001840;-0.000210;-0.456960
-0.001660;0.007030;3.012380;-0.001650;-0.000350;-0.449290
-0.001660;0.007040;3.012300;-0.001360;-0.000020;-0.449270
-0.001670;0.007040;3.012250;-0.001220;0.000150;-0.449270
-0.001680;0.007040;3.012230;-0.001050;0.000160;-0.444150
-0.001690;0.007040;3.012220;-0.001040;0.000310;-0.436480
-0.001700;0.007030;3.012230;-0.001200;0.000440;-0.433920
-0.001710;0.007020;3.012250;-0.001360;0.000580;-0.431360
-0.001710;0.007020;3.012270;-0.001360;0.000420;-0.433920
-0.001720;0.007010;3.012300;-0.001400;0.000280;-0.446710
-0.001720;0.007010;3.012330;-0.001450;0.000440;-0.456920
-0.001720;0.007000;3.012370;-0.001470;0.000440;-0.462030
-0.001730;0.006990;3.012410;-0.001330;0.000600;-0.464580
-0.001750;0.006980;3.012460;-0.001180;0.000610;-0.464570
-0.001760;0.006970;3.012510;-0.001020;0.000460;-0.464570
-0.001780;0.006970;3.012570;-0.001040;0.000460;-0.467140
-0.001790;0.006970;3.012620;-0.001030;0.000310;-0.464590
-0.001810;0.006980;3.012680;-0.000820;-0.000140;-0.454390
-0.001830;0.007000;3.012730;-0.000770;-0.000590;-0.444190
-0.001860;0.007030;3.012790;-0.000470;-0.000700;-0.441640
-0.001890;0.007060;3.012850;-0.000360;-0.000660;-0.449310
-0.001930;0.007100;3.012910;-0.000410;-0.000930;-0.459550
-0.001960;0.007150;3.012970;-0.000430;-0.001200;-0.459570
-0.002000;0.007190;3.013040;-0.000150;-0.000990;-0.457010
-0.002040;0.007230;3.013100;-0.000190;-0.000960;-0.457010
-0.002070;0.007270;3.013160;-0.000360;-0.000940;-0.451900
-0.002100;0.007290;3.013210;-0.000710;-0.000490;-0.446770
-0.002110;0.007310;3.013260;-0.001190;-0.000350;-0.444220
-0.002110;0.007320;3.013290;-0.001500;-0.000360;-0.441670
-0.002110;0.007350;3.013330;-0.001510;-0.000500;-0.446790
-0.002100;0.007370;3.013360;-0.001720;-0.000480;-0.459570
-0.002100;0.007380;3.013390;-0.001910;-0.000170;-0.464660
-0.002090;0.007380;3.013430;-0.001930;0.000280;-0.462080
-0.002080;0.007370;3.013460;-0.001770;0.000440;-0.459520
-0.002090;0.007370;3.013500;-0.001610;0.000440;-0.459510
-0.002090;0.007370;3.013520;-0.001430;0.000300;-0.454410
-0.002100;0.007370;3.013540;-0.001090;0.000310;-0.446740
-0.002110;0.007360;3.013550;-0.001110;0.000610;-0.444170
-0.002130;0.007350;3.013560;-0.001130;0.000760;-0.444160
-0.002140;0.007330;3.013570;-0.000990;0.001070;-0.444130
-0.002170;0.007300;3.013580;-0.000720;0.001380;-0.446670
-0.002200;0.007260;3.013590;-0.000630;0.001690;-0.456870
-0.002240;0.007220;3.013600;-0.000660;0.001820;-0.459410
-0.002270;0.007170;3.013600;-0.000490;0.001950;-0.451740
-0.002310;0.007120;3.013610;-0.000520;0.002080;-0.454280
-0.002340;0.007070;3.013620;-0.000380;0.002070;-0.456840
-0.002380;0.007010;3.013630;-0.000400;0.002340;-0.454270
-0.002410;0.006950;3.013630;-0.000730;0.002440;-0.454260
-0.002430;0.006900;3.013630;-0.000850;0.001800;-0.454290
-0.002450;0.006880;3.013620;-0.000790;0.001020;-0.449230
-0.002460;0.006880;3.013610;-0.001050;0.000530;-0.441590
-0.002460;0.006880;3.013600;-0.001340;0.000200;-0.439060
-0.002460;0.006900;3.013580;-0.001460;-0.000260;-0.436530
-0.002450;0.006940;3.013550;-0.001580;-0.000860;-0.436570
-0.002450;0.006970;3.013520;-0.001580;-0.000840;-0.434010
-0.002440;0.007000;3.013500;-0.001430;-0.000660;-0.431450
-0.002450;0.007020;3.013490;-0.001120;-0.000330;-0.426320
-0.002470;0.007030;3.013470;-0.001020;0.000000;-0.431410
-0.002470;0.007040;3.013460;-0.001220;0.000310;-0.436500
-0.002480;0.007040;3.013440;-0.001390;0.000300;-0.439060
-0.002470;0.007050;3.013420;-0.001520;-0.000160;-0.441650
-0.002470;0.007070;3.013400;-0.001660;-0.000460;-0.441670
-0.002460;0.007100;3.013380;-0.001810;-0.000610;-0.441680
-0.002440;0.007130;3.013350;-0.001980;-0.000600;-0.446790
-0.002420;0.007160;3.013310;-0.002140;-0.000890;-0.454480
-0.002400;0.007200;3.013280;-0.002160;-0.001010;-0.462160
-0.002370;0.007240;3.013250;-0.002490;-0.000850;-0.467270
-0.002340;0.007260;3.013220;-0.002470;-0.000540;-0.459590
-0.002320;0.007280;3.013200;-0.002440;-0.000250;-0.449340
-0.002300;0.007290;3.013180;-0.002260;-0.000240;-0.444230
-0.002290;0.007300;3.013170;-0.001950;-0.000210;-0.446780
-0.002290;0.007300;3.013170;-0.001640;-0.000040;-0.444220
-0.002290;0.007300;3.013170;-0.001620;-0.000040;-0.439110
-0.002290;0.007300;3.013170;-0.001620;-0.000190;-0.441660
-0.002280;0.007320;3.013170;-0.001790;-0.000340;-0.449340
-0.002270;0.007340;3.013170;-0.001950;-0.000340;-0.449350
-0.002250;0.007350;3.013160;-0.002290;-0.000190;-0.457000
-0.002230;0.007360;3.013150;-0.002430;-0.000050;-0.451890
-0.002210;0.007360;3.013150;-0.002380;0.000230;-0.436540
-0.002210;0.007360;3.013150;-0.002070;0.000550;-0.433970
-0.002210;0.007350;3.013150;-0.001930;0.000570;-0.439070
-0.002210;0.007350;3.013140;-0.001770;0.000280;-0.441640
-0.002210;0.007350;3.013140;-0.001760;0.000270;-0.439090
-0.002210;0.007350;3.013140;-0.001740;0.000120;-0.436540
-0.002210;0.007350;3.013140;-0.001900;0.000100;-0.436540
-0.002210;0.007350;3.013140;-0.001870;-0.000060;-0.431440
-0.002200;0.007370;3.013140;-0.001830;-0.000510;-0.428910
-0.002190;0.007390;3.013140;-0.002000;-0.000500;-0.434030
-0.002170;0.007400;3.013140;-0.002190;-0.000190;-0.441680
-0.002150;0.007410;3.013130;-0.002070;-0.000170;-0.451900
-0.002140;0.007420;3.013140;-0.001910;-0.000150;-0.451890
-0.002140;0.007420;3.013140;-0.002070;-0.000010;-0.451890
-0.002120;0.007420;3.013130;-0.002240;0.000280;-0.451870
-0.002120;0.007420;3.013140;-0.002070;-0.000010;-0.454440
-0.002110;0.007430;3.013140;-0.001930;-0.000290;-0.464680
-0.002090;0.007460;3.013130;-0.002230;-0.000610;-0.467250
-0.002060;0.007480;3.013120;-0.002540;-0.000610;-0.469820
-0.002040;0.007490;3.013120;-0.002420;-0.000280;-0.477460
-0.002030;0.007500;3.013120;-0.002100;-0.000110;-0.474890
-0.002020;0.007510;3.013100;-0.002100;-0.000100;-0.474890
-0.002000;0.007530;3.013090;-0.002080;-0.000250;-0.474900
-0.002000;0.007540;3.013070;-0.001930;-0.000230;-0.477460
-0.001990;0.007540;3.013040;-0.001950;0.000080;-0.477440
-0.001990;0.007540;3.013020;-0.001800;0.000240;-0.477430
-0.001980;0.007540;3.012990;-0.001930;0.000220;-0.472320
-0.001970;0.007550;3.012950;-0.002190;0.000040;-0.462100
-0.001940;0.007550;3.012900;-0.002460;0.000160;-0.451880
-0.001910;0.007540;3.012850;-0.002740;0.000270;-0.444210
-0.001870;0.007540;3.012790;-0.002860;0.000250;-0.441660
-0.001840;0.007540;3.012740;-0.002710;0.000110;-0.451880
-0.001810;0.007540;3.012690;-0.002410;0.000130;-0.459550
-0.001800;0.007550;3.012650;-0.002220;-0.000160;-0.459560
-0.001780;0.007570;3.012610;-0.002020;-0.000450;-0.454470
-0.001780;0.007580;3.012570;-0.001680;-0.000280;-0.444230
-0.001780;0.007590;3.012540;-0.001540;-0.000260;-0.446780
-0.001790;0.007590;3.012520;-0.001400;0.000060;-0.446760
-0.001800;0.007590;3.012490;-0.001410;0.000360;-0.441630
-0.001800;0.007590;3.012460;-0.001540;0.000190;-0.439090
-0.001800;0.007580;3.012430;-0.001540;0.000190;-0.436530
-0.001800;0.007590;3.012400;-0.001530;0.000040;-0.436540
-0.001790;0.007600;3.012360;-0.002010;-0.000140;-0.444230
-0.001770;0.007610;3.012320;-0.002340;-0.000450;-0.454470
-0.001750;0.007630;3.012280;-0.002220;-0.000420;-0.467250
-0.001740;0.007640;3.012240;-0.002100;-0.000100;-0.472340
-0.001720;0.007640;3.012210;-0.002070;-0.000100;-0.467230
-0.001720;0.007650;3.012180;-0.002040;-0.000250;-0.462120
-0.001710;0.007660;3.012150;-0.001750;-0.000070;-0.464660
-0.001720;0.007660;3.012130;-0.001590;0.000090;-0.462100
-0.001710;0.007660;3.012100;-0.001750;0.000230;-0.459530
-0.001710;0.007650;3.012070;-0.001890;0.000520;-0.451860
-0.001710;0.007630;3.012050;-0.001700;0.000660;-0.441620
-0.001710;0.007620;3.012030;-0.001670;0.000650;-0.436510
-0.001720;0.007610;3.012030;-0.001340;0.000810;-0.428820
-0.001740;0.007570;3.012030;-0.000860;0.001430;-0.416010
-0.001770;0.007530;3.012050;-0.000540;0.001730;-0.405760
-0.001810;0.007480;3.012080;-0.000250;0.001880;-0.408300
-0.001860;0.007430;3.012110;-0.000010;0.001890;-0.423630
-0.001910;0.007390;3.012150;0.000100;0.001740;-0.431310
-0.001960;0.007350;3.012180;-0.000070;0.001560;-0.431320
-0.001990;0.007320;3.012200;-0.000570;0.001360;-0.439000
-0.002020;0.007290;3.012220;-0.000770;0.001200;-0.449230
-0.002050;0.007270;3.012250;-0.000770;0.001030;-0.449240
-0.002070;0.007240;3.012270;-0.000780;0.001170;-0.446670
-0.002100;0.007220;3.012290;-0.000800;0.001310;-0.446670
-0.002120;0.007180;3.012310;-0.000980;0.001440;-0.449210
-0.002130;0.007150;3.012330;-0.001300;0.001550;-0.449210
-0.002140;0.007110;3.012340;-0.001270;0.001380;-0.444110
-0.002140;0.007090;3.012350;-0.001360;0.001180;-0.426230
-0.002150;0.007060;3.012360;-0.001320;0.001300;-0.413450
